#{"t_start": 1781613481.9531546, "env_id": "None"}
r,l,t,soc_before,soc_after,original_action_kw,protected_action_kw,soc_action_protection_applied,soc_fibonacci_penalty,soc_deficit_percent_below_15,soc_fibonacci_level,reward_before_soc_penalty,reward_after_soc_penalty,episode_soc_penalty_count,episode_soc_penalty_total,episode_action_protection_count,episode_action_block_count,episode_action_clip_count,episode_min_soc
-605.771672,305,311.299345,0.15110805075850955,0.14889229938034979,0.8419855237007141,0.8419855237007141,0,100.0,0.11077006196502093,1,-500.0,-600.0,1,100.0,2,0,2,0.14889229938034979
-601.298027,219,311.754078,0.15020956712172054,0.14624340943438277,1.5071399211883545,1.5071399211883545,0,100.0,0.3756590565617224,1,-500.0,-600.0,1,100.0,1,0,1,0.14624340943438277
-604.589481,290,312.347978,0.15120029061880727,0.1479832855165493,1.2224619388580322,1.2224619388580322,0,100.0,0.2016714483450699,1,-500.0,-600.0,1,100.0,0,0,0,0.1479832855165493
-604.82674,296,312.811649,0.15317378637126014,0.1479106284765233,2.5349068641662598,2.0,1,100.0,0.20893715234766852,1,-500.0,-600.0,1,100.0,4,0,4,0.1479106284765233
-603.988136,280,314.587166,0.15111412354298928,0.14748884983846047,1.3776040077209473,1.3776040077209473,0,100.0,0.25111501615395215,1,-500.0,-600.0,1,100.0,1,0,1,0.14748884983846047
-610.933304,381,315.120843,0.15232904175605255,0.14893875403050355,1.2883093357086182,1.2883093357086182,0,100.0,0.10612459694964438,1,-500.0,-600.0,1,100.0,4,0,4,0.14893875403050355
-607.727472,330,315.572634,0.15057959794865783,0.14614397619767563,1.68553626537323,1.68553626537323,0,100.0,0.385602380232436,1,-500.0,-600.0,1,100.0,0,0,0,0.14614397619767563
-607.526938,323,316.035341,0.1535736380168973,0.14844491337911284,1.9489153623580933,1.9489153623580933,0,100.0,0.15550866208871583,1,-500.0,-600.0,1,100.0,5,0,5,0.14844491337911284
-602.97666,275,316.414638,0.151597846830607,0.14944264812478322,0.8189755082130432,0.8189755082130432,0,100.0,0.055735187521677165,1,-500.0,-600.0,1,100.0,3,0,3,0.14944264812478322
-608.296052,358,316.931638,0.15095545250358094,0.14947310067344982,0.5632936954498291,0.5632936954498291,0,100.0,0.05268993265501731,1,-500.0,-600.0,1,100.0,4,0,4,0.14947310067344982
-604.401322,283,317.309178,0.1523383203932133,0.14873150687458875,1.3705891370773315,1.3705891370773315,0,100.0,0.12684931254112464,1,-500.0,-600.0,1,100.0,3,0,3,0.14873150687458875
-606.147004,312,319.126785,0.15120124047891675,0.14986389075038264,0.5081928968429565,0.5081928968429565,0,100.0,0.013610924961734994,1,-500.0,-600.0,1,100.0,2,0,2,0.14986389075038264
-608.080478,361,319.623169,0.15060966733546524,0.1476731165174737,1.115889310836792,1.115889310836792,0,100.0,0.23268834825262985,1,-500.0,-600.0,1,100.0,4,0,4,0.1476731165174737
-609.676408,373,320.119317,0.150086332732027,0.14879020102704404,0.49253004789352417,0.49253004789352417,0,100.0,0.120979897295595,1,-500.0,-600.0,1,100.0,1,0,1,0.14879020102704404
-620.557764,573,320.867486,0.15024837567691532,0.14798709732995013,0.8592857718467712,0.8592857718467712,0,100.0,0.20129026700498598,1,-500.0,-600.0,1,100.0,8,0,8,0.14798709732995013
-612.129469,405,321.446381,0.15378911899089004,0.1485259610961532,3.2506484985351562,2.0,1,100.0,0.1474038903846786,1,-500.0,-600.0,1,100.0,4,0,4,0.1485259610961532
-649.579528,1273,325.263478,0.15035546286640702,0.14936292867442214,0.37716299295425415,0.37716299295425415,0,100.0,0.06370713255778593,1,-500.0,-600.0,1,100.0,13,0,13,0.14936292867442214
-612.662183,411,325.98767,0.15354978397557856,0.14843530955352527,1.943500280380249,1.943500280380249,0,100.0,0.15646904464747258,1,-500.0,-600.0,1,100.0,1,0,1,0.14843530955352527
-206.03094,16382,371.048425,0.8491033996763838,0.8579061481776846,-3.706420421600342,-3.706420421600342,0,0.0,0.0,0,-500.0,-500.0,0,0.0,1,0,1,0.17750187974682935
-274.974627,14567,403.754478,0.8488208662031232,0.8503639826608835,-0.6497332453727722,-0.6497332453727722,0,0.0,0.0,0,-500.0,-500.0,0,0.0,0,0,0,0.3327082318673637
871.818455,26279,462.936752,0.4780199619496507,0.4784056789541883,-0.16240715980529785,-0.16240715980529785,0,0.0,0.0,0,-0.035075801556202525,-0.035075801556202525,0,0.0,0,0,0,0.3873901100564719
990.83063,26279,531.240581,0.34530673227359826,0.343853872351139,0.5520867705345154,0.5520867705345154,0,0.0,0.0,0,-0.011041195727127088,-0.011041195727127088,0,0.0,0,0,0,0.18548867089319637
231.728952,21624,583.461871,0.15188017830009246,0.14948971912021422,0.9083744883537292,0.9083744883537292,0,100.0,0.051028087978577386,1,-500.0,-600.0,1,100.0,26,0,26,0.14948971912021422
-597.225847,170,583.718584,0.15300411700822517,0.14840403412137873,1.748031497001648,1.748031497001648,0,100.0,0.15959658786212638,1,-500.0,-600.0,1,100.0,1,0,1,0.14840403412137873
-597.929089,179,583.994293,0.15008192431318942,0.14975291188943568,0.1250247210264206,0.1250247210264206,0,100.0,0.024708811056431412,1,-500.0,-600.0,1,100.0,4,0,4,0.14975291188943568
-597.199673,168,584.248657,0.15043362025406756,0.1481591459093121,0.8643002510070801,0.8643002510070801,0,100.0,0.18408540906879045,1,-500.0,-600.0,1,100.0,2,0,2,0.1481591459093121
-599.315026,197,584.544903,0.15060842225435916,0.14942755573684047,0.4487292766571045,0.4487292766571045,0,100.0,0.05724442631595272,1,-500.0,-600.0,1,100.0,2,0,2,0.14942755573684047
-597.483086,172,584.78982,0.15024717607290336,0.1494370633863697,0.30784282088279724,0.30784282088279724,0,100.0,0.056293661363029934,1,-500.0,-600.0,1,100.0,2,0,2,0.1494370633863697
-599.239315,193,585.071116,0.15013373593172355,0.14826478806187057,0.7102001905441284,0.7102001905441284,0,100.0,0.17352119381294218,1,-500.0,-600.0,1,100.0,3,0,3,0.14826478806187057
-598.649441,181,585.341111,0.1531193599845033,0.14978670838190883,1.2664076089859009,1.2664076089859009,0,100.0,0.021329161809116592,1,-500.0,-600.0,1,100.0,1,0,1,0.14978670838190883
-598.421932,181,585.696065,0.15153008322800085,0.14645888366030643,1.927055835723877,1.927055835723877,0,100.0,0.3541116339693562,1,-500.0,-600.0,1,100.0,2,0,2,0.14645888366030643
-599.541851,198,586.122123,0.15340191862869407,0.14968069713150972,1.4140641689300537,1.4140641689300537,0,100.0,0.03193028684902732,1,-500.0,-600.0,1,100.0,0,0,0,0.14968069713150972
-604.631115,307,588.706774,0.15238006271113103,0.14880734179448338,1.3576339483261108,1.3576339483261108,0,100.0,0.11926582055166168,1,-500.0,-600.0,1,100.0,2,0,2,0.14880734179448338
-599.852516,212,589.100574,0.1549874101858586,0.14972425229112177,2.5579285621643066,2.0,1,100.0,0.027574770887822675,1,-500.0,-600.0,1,100.0,2,0,2,0.14972425229112177
-599.545345,198,589.522525,0.15482311234733498,0.14997042340738714,1.8440217971801758,1.8440217971801758,0,100.0,0.002957659261285106,1,-500.0,-600.0,1,100.0,0,0,0,0.14997042340738714
-599.549188,205,589.984772,0.15056053691724988,0.14950789002932008,0.4000058174133301,0.4000058174133301,0,100.0,0.04921099706799159,1,-500.0,-600.0,1,100.0,1,0,1,0.14950789002932008
-601.060333,225,590.324758,0.15037530923948475,0.14985739557954825,0.19680719077587128,0.19680719077587128,0,100.0,0.014260442045174737,1,-500.0,-600.0,1,100.0,1,0,1,0.14985739557954825
-600.249419,221,590.677783,0.15349115605157276,0.14869941160607314,1.820862889289856,1.820862889289856,0,100.0,0.13005883939268548,1,-500.0,-600.0,1,100.0,1,0,1,0.14869941160607314
-600.524719,224,590.986811,0.15068467955614795,0.14900667077391175,0.6376433372497559,0.6376433372497559,0,100.0,0.09933292260882465,1,-500.0,-600.0,1,100.0,1,0,1,0.14900667077391175
-597.700969,174,591.236448,0.15215467110138958,0.14789816977809117,1.6174705028533936,1.6174705028533936,0,100.0,0.21018302219088236,1,-500.0,-600.0,1,100.0,1,0,1,0.14789816977809117
-599.046978,192,591.508509,0.15195120341066098,0.14871245829849283,1.2307231426239014,1.2307231426239014,0,100.0,0.1287541701507161,1,-500.0,-600.0,1,100.0,2,0,2,0.14871245829849283
-599.515678,196,591.83029,0.1502925924860723,0.14667433707161145,1.3749370574951172,1.3749370574951172,0,100.0,0.33256629283885397,1,-500.0,-600.0,1,100.0,2,0,2,0.14667433707161145
-617.859763,504,594.032919,0.15115053512577553,0.14942961586178524,0.6539493203163147,0.6539493203163147,0,100.0,0.05703841382147523,1,-500.0,-600.0,1,100.0,10,0,10,0.14942961586178524
-604.1434,296,594.468698,0.15261515766568493,0.14887709377813899,1.420464277267456,1.420464277267456,0,100.0,0.11229062218610086,1,-500.0,-600.0,1,100.0,3,0,3,0.14887709377813899
-599.254814,197,594.771548,0.15009802926459198,0.14709350907420246,1.1417176723480225,1.1417176723480225,0,100.0,0.29064909257975335,1,-500.0,-600.0,1,100.0,0,0,0,0.14709350907420246
-616.778161,490,595.462296,0.1506972215386897,0.14621932409542027,1.7016010284423828,1.7016010284423828,0,100.0,0.3780675904579728,1,-500.0,-600.0,1,100.0,7,0,7,0.14621932409542027
-610.489475,387,596.046221,0.15004728267062437,0.14635575746230173,1.4027795791625977,1.4027795791625977,0,100.0,0.3644242537698267,1,-500.0,-600.0,1,100.0,1,0,1,0.14635575746230173
-624.573866,675,598.484827,0.15460188421773652,0.1497942039998932,1.8269184827804565,1.8269184827804565,0,100.0,0.02057960001067838,1,-500.0,-600.0,1,100.0,5,0,5,0.1497942039998932
-618.652694,513,599.257227,0.15044615226226662,0.1489362899083394,0.5737476944923401,0.5737476944923401,0,100.0,0.10637100916605913,1,-500.0,-600.0,1,100.0,6,0,6,0.1489362899083394
-626.321794,699,600.508446,0.15039348003849684,0.1458949327228993,1.709447979927063,1.709447979927063,0,100.0,0.41050672771006935,1,-500.0,-600.0,1,100.0,6,0,6,0.1458949327228993
382.822134,23355,665.683122,0.15029809278897388,0.14667291413816805,1.3775678873062134,1.3775678873062134,0,100.0,0.33270858618319465,1,-500.0,-600.0,1,100.0,33,0,33,0.14667291413816805
192.277586,20378,711.321886,0.15218710845831782,0.14959571653100023,0.9847289323806763,0.9847289323806763,0,100.0,0.0404283468999761,1,-500.0,-600.0,1,100.0,19,0,19,0.14959571653100023
-548.456955,8474,735.491247,0.15116420348220183,0.1462431555437044,1.8699982166290283,1.8699982166290283,0,100.0,0.3756844456295594,1,-500.0,-600.0,1,100.0,21,0,21,0.1462431555437044
-577.823212,6531,750.192345,0.15162640806408698,0.14636325016935015,2.0175118446350098,2.0,1,100.0,0.3636749830649849,1,-500.0,-600.0,1,100.0,11,0,11,0.14636325016935015
-361.513704,11640,776.549559,0.15323820186621925,0.14991693694673747,1.2620806694030762,1.2620806694030762,0,100.0,0.00830630532625276,1,-500.0,-600.0,1,100.0,10,0,10,0.14991693694673747
392.096243,22295,828.182582,0.15060832985398684,0.14962232064520725,0.3746834993362427,0.3746834993362427,0,100.0,0.03776793547927426,1,-500.0,-600.0,1,100.0,39,0,39,0.14962232064520725
-631.845432,3292,834.369252,0.1526854969355358,0.14984065382399564,1.081040382385254,1.081040382385254,0,100.0,0.015934617600435463,1,-500.0,-600.0,1,100.0,4,0,4,0.14984065382399564
-632.347125,3379,843.235654,0.15078787385021616,0.1491649623467757,0.616706371307373,0.616706371307373,0,100.0,0.08350376532242909,1,-500.0,-600.0,1,100.0,7,0,7,0.1491649623467757
-633.379339,3366,853.939892,0.15018529996270988,0.1479303773531297,0.8568705916404724,0.8568705916404724,0,100.0,0.20696226468703005,1,-500.0,-600.0,1,100.0,6,0,6,0.1479303773531297
-634.107101,3290,861.255208,0.15065743672889498,0.14746013974557765,1.2149728536605835,1.2149728536605835,0,100.0,0.2539860254422349,1,-500.0,-600.0,1,100.0,4,0,4,0.14746013974557765
-633.099528,3354,870.273009,0.15079501420169997,0.14904297205873154,0.6657760143280029,0.6657760143280029,0,100.0,0.09570279412684513,1,-500.0,-600.0,1,100.0,8,0,8,0.14904297205873154
-637.479788,2764,875.543362,0.15292926120905168,0.1493779876121375,1.3494839668273926,1.3494839668273926,0,100.0,0.062201238786249724,1,-500.0,-600.0,1,100.0,8,0,8,0.1493779876121375
-634.679231,3202,884.567346,0.15431108229120843,0.14955619767174658,1.8068561553955078,1.8068561553955078,0,100.0,0.04438023282534176,1,-500.0,-600.0,1,100.0,0,0,0,0.14955619767174658
-634.765276,3295,890.539349,0.15027146189686832,0.14505520972048314,1.9821758270263672,1.9821758270263672,0,100.0,0.49447902795168586,1,-500.0,-600.0,1,100.0,3,0,3,0.14505520972048314
-596.434853,4734,902.90599,0.1525989987490146,0.14944412207767527,1.1988531351089478,1.1988531351089478,0,100.0,0.05558779223247268,1,-500.0,-600.0,1,100.0,25,0,25,0.14944412207767527
-633.555381,3382,911.358794,0.15090226301385545,0.14751590543035775,1.286815881729126,1.286815881729126,0,100.0,0.24840945696422423,1,-500.0,-600.0,1,100.0,3,0,3,0.14751590543035775
-634.093526,3377,919.356993,0.15007507515446222,0.14903856269488294,0.39387473464012146,0.39387473464012146,0,100.0,0.09614373051170522,1,-500.0,-600.0,1,100.0,1,0,1,0.14903856269488294
-346.09382,11629,948.66363,0.1502214436470025,0.1469030849245165,1.2609763145446777,1.2609763145446777,0,100.0,0.3096915075483486,1,-500.0,-600.0,1,100.0,19,0,19,0.1469030849245165
-632.808195,3373,956.78353,0.15509821767752185,0.14983505978278502,2.618649959564209,2.0,1,100.0,0.016494021721497054,1,-500.0,-600.0,1,100.0,4,0,4,0.14983505978278502
-633.065084,3382,965.16218,0.1501494827258499,0.14569234840373366,1.6937110424041748,1.6937110424041748,0,100.0,0.43076515962663375,1,-500.0,-600.0,1,100.0,5,0,5,0.14569234840373366
-633.435639,3291,978.095823,0.15100919797558307,0.14574604008084624,2.038247585296631,2.0,1,100.0,0.42539599191537547,1,-500.0,-600.0,1,100.0,8,0,8,0.14574604008084624
-639.52593,2806,986.936779,0.1512882071006377,0.14822526588823456,1.1639176607131958,1.1639176607131958,0,100.0,0.17747341117654303,1,-500.0,-600.0,1,100.0,7,0,7,0.14822526588823456
-636.86678,2730,992.340516,0.15047381597982723,0.1497856728268876,0.26149439811706543,0.26149439811706543,0,100.0,0.021432717311239968,1,-500.0,-600.0,1,100.0,11,0,11,0.1497856728268876
-639.696059,2530,998.111262,0.15092717840473494,0.1484577302084744,0.93839031457901,0.93839031457901,0,100.0,0.15422697915256078,1,-500.0,-600.0,1,100.0,11,0,11,0.1484577302084744
-638.508506,2765,1005.334464,0.15306998817096976,0.1487115936485538,1.6561899185180664,1.6561899185180664,0,100.0,0.12884063514461974,1,-500.0,-600.0,1,100.0,3,0,3,0.1487115936485538
-637.200242,2733,1011.029472,0.15435296912219396,0.14908981122745713,2.8553829193115234,2.0,1,100.0,0.09101887725428692,1,-500.0,-600.0,1,100.0,6,0,6,0.14908981122745713
-632.930956,3292,1019.502748,0.15001507479051654,0.14817969155097122,0.6974456310272217,0.6974456310272217,0,100.0,0.1820308449028779,1,-500.0,-600.0,1,100.0,11,0,11,0.14817969155097122
-639.881254,2786,1025.482271,0.15254457813943692,0.14897324224650865,1.3571076393127441,1.3571076393127441,0,100.0,0.10267577534913419,1,-500.0,-600.0,1,100.0,8,0,8,0.14897324224650865
-637.380186,2716,1031.783345,0.15121450494713526,0.149303944878804,0.7260128259658813,0.7260128259658813,0,100.0,0.06960551211959987,1,-500.0,-600.0,1,100.0,7,0,7,0.149303944878804
-639.706943,2622,1038.453723,0.1506576146168251,0.14705863283481535,1.3676130771636963,1.3676130771636963,0,100.0,0.2941367165184644,1,-500.0,-600.0,1,100.0,4,0,4,0.14705863283481535
-639.704565,2771,1045.075643,0.15028329521466668,0.14792880618307577,0.8947058320045471,0.8947058320045471,0,100.0,0.20711938169242217,1,-500.0,-600.0,1,100.0,13,0,13,0.14792880618307577
-639.52151,2626,1050.305247,0.1506605862171856,0.14982483522011908,0.31758537888526917,0.31758537888526917,0,100.0,0.017516477988091528,1,-500.0,-600.0,1,100.0,12,0,12,0.14982483522011908
-639.591139,2617,1057.902052,0.15201909976061767,0.14847593866956607,1.3464012145996094,1.3464012145996094,0,100.0,0.15240613304339234,1,-500.0,-600.0,1,100.0,5,0,5,0.14847593866956607
-624.57625,676,1059.126909,0.15106898258280882,0.145805824688072,2.189958095550537,2.0,1,100.0,0.41941753119280056,1,-500.0,-600.0,1,100.0,3,0,3,0.145805824688072
-638.257024,2714,1064.430105,0.1527770191778702,0.14939487909355334,1.2852132320404053,1.2852132320404053,0,100.0,0.06051209064466545,1,-500.0,-600.0,1,100.0,12,0,12,0.14939487909355334
-640.500012,2619,1069.821562,0.1510298598241799,0.14872083580393472,0.8774291276931763,0.8774291276931763,0,100.0,0.12791641960652744,1,-500.0,-600.0,1,100.0,15,0,15,0.14872083580393472
-642.964516,2793,1077.873686,0.15201604167333332,0.14996530716592318,0.7792791128158569,0.7792791128158569,0,100.0,0.0034692834076810453,1,-500.0,-600.0,1,100.0,13,0,13,0.14996530716592318
-644.214931,2791,1083.226444,0.15081745818599188,0.1491162690005482,0.6464518904685974,0.6464518904685974,0,100.0,0.08837309994517983,1,-500.0,-600.0,1,100.0,5,0,5,0.1491162690005482
-637.164114,3361,1092.170879,0.15302816140504605,0.14950834996302223,1.3375283479690552,1.3375283479690552,0,100.0,0.04916500369777643,1,-500.0,-600.0,1,100.0,12,0,12,0.14950834996302223
-638.86557,3393,1106.807988,0.1506914773439293,0.14950887021392884,0.449390709400177,0.449390709400177,0,100.0,0.04911297860711594,1,-500.0,-600.0,1,100.0,9,0,9,0.14950887021392884
-636.95735,3365,1115.403613,0.15411904029381554,0.1488558823990787,2.4494941234588623,2.0,1,100.0,0.1144117600921285,1,-500.0,-600.0,1,100.0,5,0,5,0.1488558823990787
535.558091,26221,1178.482963,0.15188879811289605,0.14843806876787555,1.311277151107788,1.311277151107788,0,100.0,0.15619312321244472,1,-500.0,-600.0,1,100.0,13,0,13,0.14843806876787555
-568.251401,7505,1196.048106,0.1529280395721258,0.14910957403811637,1.451016902923584,1.451016902923584,0,100.0,0.08904259618836285,1,-500.0,-600.0,1,100.0,8,0,8,0.14910957403811637
-600.439237,5507,1208.881338,0.15019823199988708,0.14974185429285744,0.17342352867126465,0.17342352867126465,0,100.0,0.025814570714255414,1,-500.0,-600.0,1,100.0,11,0,11,0.14974185429285744
-639.304375,3372,1217.39079,0.1509847488198064,0.14773038760441573,1.2366572618484497,1.2366572618484497,0,100.0,0.2269612395584264,1,-500.0,-600.0,1,100.0,4,0,4,0.14773038760441573
