episode_reward,episode_length,wall_time,soc_before,soc_after,original_action_kw,protected_action_kw,soc_action_protection_applied,soc_fibonacci_penalty,soc_deficit_percent_below_15,soc_fibonacci_level,reward_before_soc_penalty,reward_after_soc_penalty,episode_soc_penalty_count,episode_soc_penalty_total,episode_action_protection_count,episode_action_block_count,episode_action_clip_count,episode_min_soc,source_file,episode,timesteps,moving_average_reward_5,moving_average_reward_10
-274.974627,14567,403.754478,0.8488208662031232,0.8503639826608835,-0.6497332453727722,-0.6497332453727722,0,0.0,0.0,0,-500.0,-500.0,0,0.0,0,0,0,0.3327082318673637,mdp_train.monitor.csv,156,167742,-471.07534939999994,-540.4239723000001
871.818455,26279,462.936752,0.4780199619496507,0.4784056789541883,-0.1624071598052978,-0.1624071598052978,0,0.0,0.0,0,-0.0350758015562025,-0.0350758015562025,0,0.0,0,0,0,0.3873901100564719,mdp_train.monitor.csv,157,194021,-174.28576460000005,-392.8019946
990.83063,26279,531.240581,0.3453067322735982,0.343853872351139,0.5520867705345154,0.5520867705345154,0,0.0,0.0,0,-0.011041195727127,-0.011041195727127,0,0.0,0,0,0,0.1854886708931963,mdp_train.monitor.csv,158,220300,153.79626699999997,-233.10423120000002
231.728952,21624,583.461871,0.1518801783000924,0.1494897191202142,0.9083744883537292,0.9083744883537292,0,100.0,0.0510280879785773,1,-500.0,-600.0,1,100.0,26,0,26,0.1494897191202142,mdp_train.monitor.csv,159,241924,322.674494,-149.1232882
-597.225847,170,583.718584,0.1530041170082251,0.1484040341213787,1.748031497001648,1.748031497001648,0,100.0,0.1595965878621263,1,-500.0,-600.0,1,100.0,1,0,1,0.1484040341213787,mdp_train.monitor.csv,160,242094,244.43551259999998,-147.87823210000002
-597.929089,179,583.994293,0.1500819243131894,0.1497529118894356,0.1250247210264206,0.1250247210264206,0,100.0,0.0247088110564314,1,-500.0,-600.0,1,100.0,4,0,4,0.1497529118894356,mdp_train.monitor.csv,161,242273,179.84462019999995,-145.6153646
-597.199673,168,584.248657,0.1504336202540675,0.1481591459093121,0.8643002510070801,0.8643002510070801,0,100.0,0.1840854090687904,1,-500.0,-600.0,1,100.0,2,0,2,0.1481591459093121,mdp_train.monitor.csv,162,242441,-113.9590054,-144.12238499999998
-599.315026,197,584.544903,0.1506084222543591,0.1494275557368404,0.4487292766571045,0.4487292766571045,0,100.0,0.0572444263159527,1,-500.0,-600.0,1,100.0,2,0,2,0.1494275557368404,mdp_train.monitor.csv,163,242638,-431.98813659999996,-139.09593479999998
-597.483086,172,584.78982,0.1502471760729033,0.1494370633863697,0.3078428208827972,0.3078428208827972,0,100.0,0.0562936613630299,1,-500.0,-600.0,1,100.0,2,0,2,0.1494370633863697,mdp_train.monitor.csv,164,242810,-597.8305442,-137.5780251
-599.239315,193,585.071116,0.1501337359317235,0.1482647880618705,0.7102001905441284,0.7102001905441284,0,100.0,0.1735211938129421,1,-500.0,-600.0,1,100.0,3,0,3,0.1482647880618705,mdp_train.monitor.csv,165,243003,-598.2332377999999,-176.8988626
-598.649441,181,585.341111,0.1531193599845033,0.1497867083819088,1.2664076089859009,1.2664076089859009,0,100.0,0.0213291618091165,1,-500.0,-600.0,1,100.0,1,0,1,0.1497867083819088,mdp_train.monitor.csv,166,243184,-598.3773082,-209.26634400000003
-598.421932,181,585.696065,0.1515300832280008,0.1464588836603064,1.927055835723877,1.927055835723877,0,100.0,0.3541116339693562,1,-500.0,-600.0,1,100.0,2,0,2,0.1464588836603064,mdp_train.monitor.csv,167,243365,-598.62176,-356.29038269999995
-599.541851,198,586.122123,0.153401918628694,0.1496806971315097,1.4140641689300537,1.4140641689300537,0,100.0,0.0319302868490273,1,-500.0,-600.0,1,100.0,0,0,0,0.1496806971315097,mdp_train.monitor.csv,168,243563,-598.667125,-515.3276308
-604.631115,307,588.706774,0.152380062711131,0.1488073417944833,1.3576339483261108,1.3576339483261108,0,100.0,0.1192658205516616,1,-500.0,-600.0,1,100.0,2,0,2,0.1488073417944833,mdp_train.monitor.csv,169,243870,-600.0967308,-598.9636375
-599.852516,212,589.100574,0.1549874101858586,0.1497242522911217,2.557928562164306,2.0,1,100.0,0.0275747708878226,1,-500.0,-600.0,1,100.0,2,0,2,0.1497242522911217,mdp_train.monitor.csv,170,244082,-600.219371,-599.2263044
-599.545345,198,589.522525,0.1548231123473349,0.1499704234073871,1.844021797180176,1.844021797180176,0,100.0,0.0029576592612851,1,-500.0,-600.0,1,100.0,0,0,0,0.1499704234073871,mdp_train.monitor.csv,171,244280,-600.3985518000001,-599.3879300000001
-599.549188,205,589.984772,0.1505605369172498,0.14950789002932,0.4000058174133301,0.4000058174133301,0,100.0,0.0492109970679915,1,-500.0,-600.0,1,100.0,1,0,1,0.14950789002932,mdp_train.monitor.csv,172,244485,-600.624003,-599.6228815000001
-601.060333,225,590.324758,0.1503753092394847,0.1498573955795482,0.1968071907758712,0.1968071907758712,0,100.0,0.0142604420451747,1,-500.0,-600.0,1,100.0,1,0,1,0.1498573955795482,mdp_train.monitor.csv,173,244710,-600.9276993999999,-599.7974121999999
-600.249419,221,590.677783,0.1534911560515727,0.1486994116060731,1.820862889289856,1.820862889289856,0,100.0,0.1300588393926854,1,-500.0,-600.0,1,100.0,1,0,1,0.1486994116060731,mdp_train.monitor.csv,174,244931,-600.0513602,-600.0740454999999
-600.524719,224,590.986811,0.1506846795561479,0.1490066707739117,0.6376433372497559,0.6376433372497559,0,100.0,0.0993329226088246,1,-500.0,-600.0,1,100.0,1,0,1,0.1490066707739117,mdp_train.monitor.csv,175,245155,-600.1858008,-600.2025858999999
-597.700969,174,591.236448,0.1521546711013895,0.1478981697780911,1.6174705028533936,1.6174705028533936,0,100.0,0.2101830221908823,1,-500.0,-600.0,1,100.0,1,0,1,0.1478981697780911,mdp_train.monitor.csv,176,245329,-599.8169256,-600.1077387
-599.046978,192,591.508509,0.1519512034106609,0.1487124582984928,1.2307231426239014,1.2307231426239014,0,100.0,0.1287541701507161,1,-500.0,-600.0,1,100.0,2,0,2,0.1487124582984928,mdp_train.monitor.csv,177,245521,-599.7164836,-600.1702433
-599.515678,196,591.83029,0.1502925924860723,0.1466743370716114,1.3749370574951172,1.3749370574951172,0,100.0,0.3325662928388539,1,-500.0,-600.0,1,100.0,2,0,2,0.1466743370716114,mdp_train.monitor.csv,178,245717,-599.4075526,-600.167626
-617.859763,504,594.032919,0.1511505351257755,0.1494296158617852,0.6539493203163147,0.6539493203163147,0,100.0,0.0570384138214752,1,-500.0,-600.0,1,100.0,10,0,10,0.1494296158617852,mdp_train.monitor.csv,179,246221,-602.9296214000001,-601.4904908
-604.1434,296,594.468698,0.1526151576656849,0.1488770937781389,1.420464277267456,1.420464277267456,0,100.0,0.1122906221861008,1,-500.0,-600.0,1,100.0,3,0,3,0.1488770937781389,mdp_train.monitor.csv,180,246517,-603.6533575999999,-601.9195792
-599.254814,197,594.771548,0.1500980292645919,0.1470935090742024,1.1417176723480225,1.1417176723480225,0,100.0,0.2906490925797533,1,-500.0,-600.0,1,100.0,0,0,0,0.1470935090742024,mdp_train.monitor.csv,181,246714,-603.9641266000001,-601.8905261
-616.778161,490,595.462296,0.1506972215386897,0.1462193240954202,1.7016010284423828,1.7016010284423828,0,100.0,0.3780675904579728,1,-500.0,-600.0,1,100.0,7,0,7,0.1462193240954202,mdp_train.monitor.csv,182,247204,-607.5103632,-603.6134233999999
-610.489475,387,596.046221,0.1500472826706243,0.1463557574623017,1.4027795791625977,1.4027795791625977,0,100.0,0.3644242537698267,1,-500.0,-600.0,1,100.0,1,0,1,0.1463557574623017,mdp_train.monitor.csv,183,247591,-609.7051226000001,-604.5563376
-624.573866,675,598.484827,0.1546018842177365,0.1497942039998932,1.8269184827804563,1.8269184827804563,0,100.0,0.0205796000106783,1,-500.0,-600.0,1,100.0,5,0,5,0.1497942039998932,mdp_train.monitor.csv,184,248266,-611.0479432,-606.9887823
-618.652694,513,599.257227,0.1504461522622666,0.1489362899083394,0.5737476944923401,0.5737476944923401,0,100.0,0.1063710091660591,1,-500.0,-600.0,1,100.0,6,0,6,0.1489362899083394,mdp_train.monitor.csv,185,248779,-613.949802,-608.8015798
-626.321794,699,600.508446,0.1503934800384968,0.1458949327228993,1.709447979927063,1.709447979927063,0,100.0,0.4105067277100693,1,-500.0,-600.0,1,100.0,6,0,6,0.1458949327228993,mdp_train.monitor.csv,186,249478,-619.363198,-611.6636622999999
382.822134,23355,665.683122,0.1502980927889738,0.146672914138168,1.3775678873062134,1.3775678873062134,0,100.0,0.3327085861831946,1,-500.0,-600.0,1,100.0,33,0,33,0.146672914138168,mdp_train.monitor.csv,187,272833,-419.443139,-513.4767510999999
192.277586,20378,711.321886,0.1521871084583178,0.1495957165310002,0.9847289323806764,0.9847289323806764,0,100.0,0.0404283468999761,1,-500.0,-600.0,1,100.0,19,0,19,0.1495957165310002,mdp_train.monitor.csv,188,293211,-258.88972679999995,-434.2974247
-548.456955,8474,735.491247,0.1511642034822018,0.1462431555437044,1.8699982166290283,1.8699982166290283,0,100.0,0.3756844456295594,1,-500.0,-600.0,1,100.0,21,0,21,0.1462431555437044,mdp_train.monitor.csv,189,301685,-243.6663446,-427.3571438999999
-577.823212,6531,750.192345,0.1516264080640869,0.1463632501693501,2.0175118446350098,2.0,1,100.0,0.3636749830649849,1,-500.0,-600.0,1,100.0,11,0,11,0.1463632501693501,mdp_train.monitor.csv,190,308216,-235.50044820000002,-424.72512509999996
-361.513704,11640,776.549559,0.1532382018662192,0.1499169369467374,1.2620806694030762,1.2620806694030762,0,100.0,0.0083063053262527,1,-500.0,-600.0,1,100.0,10,0,10,0.1499169369467374,mdp_train.monitor.csv,191,319856,-182.53883020000004,-400.95101409999995
392.096243,22295,828.182582,0.1506083298539868,0.1496223206452072,0.3746834993362427,0.3746834993362427,0,100.0,0.0377679354792742,1,-500.0,-600.0,1,100.0,39,0,39,0.1496223206452072,mdp_train.monitor.csv,192,342151,-180.6840084,-300.06357369999995
-631.845432,3292,834.369252,0.1526854969355358,0.1498406538239956,1.081040382385254,1.081040382385254,0,100.0,0.0159346176004354,1,-500.0,-600.0,1,100.0,4,0,4,0.1498406538239956,mdp_train.monitor.csv,193,345443,-345.50861199999997,-302.19916939999996
-632.347125,3379,843.235654,0.1507878738502161,0.1491649623467757,0.616706371307373,0.616706371307373,0,100.0,0.083503765322429,1,-500.0,-600.0,1,100.0,7,0,7,0.1491649623467757,mdp_train.monitor.csv,194,348822,-362.286646,-302.9764953
-633.379339,3366,853.939892,0.1501852999627098,0.1479303773531297,0.8568705916404724,0.8568705916404724,0,100.0,0.20696226468703,1,-500.0,-600.0,1,100.0,6,0,6,0.1479303773531297,mdp_train.monitor.csv,195,352188,-373.39787140000004,-304.44915979999996
-634.107101,3290,861.255208,0.1506574367288949,0.1474601397455776,1.2149728536605835,1.2149728536605835,0,100.0,0.2539860254422349,1,-500.0,-600.0,1,100.0,4,0,4,0.1474601397455776,mdp_train.monitor.csv,196,355478,-427.9165508,-305.2276905
-633.099528,3354,870.273009,0.1507950142016999,0.1490429720587315,0.6657760143280029,0.6657760143280029,0,100.0,0.0957027941268451,1,-500.0,-600.0,1,100.0,8,0,8,0.1490429720587315,mdp_train.monitor.csv,197,358832,-632.955705,-406.81985669999995
-637.479788,2764,875.543362,0.1529292612090516,0.1493779876121375,1.3494839668273926,1.3494839668273926,0,100.0,0.0622012387862497,1,-500.0,-600.0,1,100.0,8,0,8,0.1493779876121375,mdp_train.monitor.csv,198,361596,-634.0825762,-489.7955941
-634.679231,3202,884.567346,0.1543110822912084,0.1495561976717465,1.806856155395508,1.806856155395508,0,100.0,0.0443802328253417,1,-500.0,-600.0,1,100.0,0,0,0,0.1495561976717465,mdp_train.monitor.csv,199,364798,-634.5489974,-498.41782170000005
-634.765276,3295,890.539349,0.1502714618968683,0.1450552097204831,1.9821758270263672,1.9821758270263672,0,100.0,0.4944790279516858,1,-500.0,-600.0,1,100.0,3,0,3,0.1450552097204831,mdp_train.monitor.csv,200,368093,-634.8261848,-504.1120281
-596.434853,4734,902.90599,0.1525989987490146,0.1494441220776752,1.1988531351089478,1.1988531351089478,0,100.0,0.0555877922324726,1,-500.0,-600.0,1,100.0,25,0,25,0.1494441220776752,mdp_train.monitor.csv,201,372827,-627.2917352000001,-527.604143
-633.555381,3382,911.358794,0.1509022630138554,0.1475159054303577,1.286815881729126,1.286815881729126,0,100.0,0.2484094569642242,1,-500.0,-600.0,1,100.0,3,0,3,0.1475159054303577,mdp_train.monitor.csv,202,376209,-627.3829058,-630.1693054
-634.093526,3377,919.356993,0.1500750751544622,0.1490385626948829,0.3938747346401214,0.3938747346401214,0,100.0,0.0961437305117052,1,-500.0,-600.0,1,100.0,1,0,1,0.1490385626948829,mdp_train.monitor.csv,203,379586,-626.7056534,-630.3941148
-346.09382,11629,948.66363,0.1502214436470025,0.1469030849245165,1.2609763145446775,1.2609763145446775,0,100.0,0.3096915075483486,1,-500.0,-600.0,1,100.0,19,0,19,0.1469030849245165,mdp_train.monitor.csv,204,391215,-568.9885711999999,-601.7687843
-632.808195,3373,956.78353,0.1550982176775218,0.149835059782785,2.618649959564209,2.0,1,100.0,0.016494021721497,1,-500.0,-600.0,1,100.0,4,0,4,0.149835059782785,mdp_train.monitor.csv,205,394588,-568.597155,-601.7116699
-633.065084,3382,965.16218,0.1501494827258499,0.1456923484037336,1.6937110424041748,1.6937110424041748,0,100.0,0.4307651596266337,1,-500.0,-600.0,1,100.0,5,0,5,0.1456923484037336,mdp_train.monitor.csv,206,397970,-575.9232012,-601.6074682
-633.435639,3291,978.095823,0.151009197975583,0.1457460400808462,2.038247585296631,2.0,1,100.0,0.4253959919153754,1,-500.0,-600.0,1,100.0,8,0,8,0.1457460400808462,mdp_train.monitor.csv,207,401261,-575.8992528000001,-601.6410793
-639.52593,2806,986.936779,0.1512882071006377,0.1482252658882345,1.1639176607131958,1.1639176607131958,0,100.0,0.177473411176543,1,-500.0,-600.0,1,100.0,7,0,7,0.1482252658882345,mdp_train.monitor.csv,208,404067,-576.9857336,-601.8456934999999
-636.86678,2730,992.340516,0.1504738159798272,0.1497856728268876,0.2614943981170654,0.2614943981170654,0,100.0,0.0214327173112399,1,-500.0,-600.0,1,100.0,11,0,11,0.1497856728268876,mdp_train.monitor.csv,209,406797,-635.1403256,-602.0644484
-639.696059,2530,998.111262,0.1509271784047349,0.1484577302084744,0.93839031457901,0.93839031457901,0,100.0,0.1542269791525607,1,-500.0,-600.0,1,100.0,11,0,11,0.1484577302084744,mdp_train.monitor.csv,210,409327,-636.5178984,-602.5575267
-638.508506,2765,1005.334464,0.1530699881709697,0.1487115936485538,1.6561899185180664,1.6561899185180664,0,100.0,0.1288406351446197,1,-500.0,-600.0,1,100.0,3,0,3,0.1487115936485538,mdp_train.monitor.csv,211,412092,-637.6065828000001,-606.7648919999999
-637.200242,2733,1011.029472,0.1543529691221939,0.1490898112274571,2.8553829193115234,2.0,1,100.0,0.0910188772542869,1,-500.0,-600.0,1,100.0,6,0,6,0.1490898112274571,mdp_train.monitor.csv,212,414825,-638.3595034,-607.1293780999999
-632.930956,3292,1019.502748,0.1500150747905165,0.1481796915509712,0.6974456310272217,0.6974456310272217,0,100.0,0.1820308449028779,1,-500.0,-600.0,1,100.0,11,0,11,0.1481796915509712,mdp_train.monitor.csv,213,418117,-637.0405086000001,-607.0131211
-639.881254,2786,1025.482271,0.1525445781394369,0.1489732422465086,1.357107639312744,1.357107639312744,0,100.0,0.1026757753491341,1,-500.0,-600.0,1,100.0,8,0,8,0.1489732422465086,mdp_train.monitor.csv,214,420903,-637.6434034,-636.3918645
-637.380186,2716,1031.783345,0.1512145049471352,0.149303944878804,0.7260128259658813,0.7260128259658813,0,100.0,0.0696055121195998,1,-500.0,-600.0,1,100.0,7,0,7,0.149303944878804,mdp_train.monitor.csv,215,423619,-637.1802288,-636.8490636
-639.706943,2622,1038.453723,0.1506576146168251,0.1470586328348153,1.3676130771636963,1.3676130771636963,0,100.0,0.2941367165184644,1,-500.0,-600.0,1,100.0,4,0,4,0.1470586328348153,mdp_train.monitor.csv,216,426241,-637.4199162000001,-637.5132495
-639.704565,2771,1045.075643,0.1502832952146666,0.1479288061830757,0.8947058320045471,0.8947058320045471,0,100.0,0.2071193816924221,1,-500.0,-600.0,1,100.0,13,0,13,0.1479288061830757,mdp_train.monitor.csv,217,429012,-637.9207808,-638.1401421
-639.52151,2626,1050.305247,0.1506605862171856,0.149824835220119,0.3175853788852691,0.3175853788852691,0,100.0,0.0175164779880915,1,-500.0,-600.0,1,100.0,12,0,12,0.149824835220119,mdp_train.monitor.csv,218,431638,-639.2388916000001,-638.1397001
-639.591139,2617,1057.902052,0.1520190997606176,0.148475938669566,1.3464012145996094,1.3464012145996094,0,100.0,0.1524061330433923,1,-500.0,-600.0,1,100.0,5,0,5,0.148475938669566,mdp_train.monitor.csv,219,434255,-639.1808686,-638.412136
-624.57625,676,1059.126909,0.1510689825828088,0.145805824688072,2.189958095550537,2.0,1,100.0,0.4194175311928005,1,-500.0,-600.0,1,100.0,3,0,3,0.145805824688072,mdp_train.monitor.csv,220,434931,-636.6200814,-636.9001551
-638.257024,2714,1064.430105,0.1527770191778702,0.1493948790935533,1.2852132320404053,1.2852132320404053,0,100.0,0.0605120906446654,1,-500.0,-600.0,1,100.0,12,0,12,0.1493948790935533,mdp_train.monitor.csv,221,437645,-636.3300975999999,-636.8750069
-640.500012,2619,1069.821562,0.1510298598241799,0.1487208358039347,0.8774291276931763,0.8774291276931763,0,100.0,0.1279164196065274,1,-500.0,-600.0,1,100.0,15,0,15,0.1487208358039347,mdp_train.monitor.csv,222,440264,-636.4891869999999,-637.2049839
-642.964516,2793,1077.873686,0.1520160416733333,0.1499653071659231,0.7792791128158569,0.7792791128158569,0,100.0,0.003469283407681,1,-500.0,-600.0,1,100.0,13,0,13,0.1499653071659231,mdp_train.monitor.csv,223,443057,-637.1777881999999,-638.2083399
-644.214931,2791,1083.226444,0.1508174581859918,0.1491162690005482,0.6464518904685974,0.6464518904685974,0,100.0,0.0883730999451798,1,-500.0,-600.0,1,100.0,5,0,5,0.1491162690005482,mdp_train.monitor.csv,224,445848,-638.1025466,-638.6417076
-637.164114,3361,1092.170879,0.153028161405046,0.1495083499630222,1.3375283479690552,1.3375283479690552,0,100.0,0.0491650036977764,1,-500.0,-600.0,1,100.0,12,0,12,0.1495083499630222,mdp_train.monitor.csv,225,449209,-640.6201194,-638.6201004
-638.86557,3393,1106.807988,0.1506914773439293,0.1495088702139288,0.449390709400177,0.449390709400177,0,100.0,0.0491129786071159,1,-500.0,-600.0,1,100.0,9,0,9,0.1495088702139288,mdp_train.monitor.csv,226,452602,-640.7418286,-638.5359630999999
-636.95735,3365,1115.403613,0.1541190402938155,0.1488558823990787,2.4494941234588623,2.0,1,100.0,0.1144117600921285,1,-500.0,-600.0,1,100.0,5,0,5,0.1488558823990787,mdp_train.monitor.csv,227,455967,-640.0332962,-638.2612416
535.558091,26221,1178.482963,0.151888798112896,0.1484380687678755,1.311277151107788,1.311277151107788,0,100.0,0.1561931232124447,1,-500.0,-600.0,1,100.0,13,0,13,0.1484380687678755,mdp_train.monitor.csv,228,482188,-404.3287748000001,-520.7532815000001
-568.251401,7505,1196.048106,0.1529280395721258,0.1491095740381163,1.451016902923584,1.451016902923584,0,100.0,0.0890425961883628,1,-500.0,-600.0,1,100.0,8,0,8,0.1491095740381163,mdp_train.monitor.csv,229,489693,-389.1360688000001,-513.6193077
-600.439237,5507,1208.881338,0.150198231999887,0.1497418542928574,0.1734235286712646,0.1734235286712646,0,100.0,0.0258145707142554,1,-500.0,-600.0,1,100.0,11,0,11,0.1497418542928574,mdp_train.monitor.csv,230,495200,-381.7910934,-511.2056064
-639.304375,3372,1217.39079,0.1509847488198064,0.1477303876044157,1.2366572618484497,1.2366572618484497,0,100.0,0.2269612395584264,1,-500.0,-600.0,1,100.0,4,0,4,0.1477303876044157,mdp_train.monitor.csv,231,498572,-381.8788544,-511.31034150000005
